mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source
"5gACMFUXeHrvN4bkjwSFWMFHuNm1DuWckeEuSH4GW56L","SMOG","SMOG","BJxJ9nQpZZrGps13NtP8ni6kB5ixDgAo2sopbE7is6im",1771104495,18363.4622,1972250.20680997,0,0.00002306674572570959,16285,13558,0,false,false,false,"geckoterminal"
"GZKQqy8KZkNiditMQEpeiHJewXzNqgfU9AxC2vNRN8zH","VALENTINES","100M MCAP BEFORE VALENTINES","CQSDmR7CSW17coiSPBvBGiHud7kkBxoSfWhUraPJWf35",1771057141,112635.9779,5352348.25372911,0,0.000165480526057109,15114,14515,0,false,false,false,"geckoterminal"
"eWkKK63C5xQGDwWMLwKtJpjPwkBEFm1X7FYwRgTGLWV","SPACE","SPACE_COIN INDexer GRAVITy","Fudtgbax4Py5wGTXnHAhMXpABU9k1aCCtgLj1et66dGg",1770917015,95232.625,4162344.16965368,0,0.000427026232150713,11110,9714,0,false,false,false,"geckoterminal"
"DwdfLk3bLKRSK4LZHhtmkdUoN2KNvXskeFZni1T2XKbn","VALENTINE","Valentine's Day","BBrwoP6MCwM7dYDm7aLJrmvQ61C1nh1GqBFV9BYa9Jbc",1771095285,106738.9757,4920253.57069631,0,0.00015165881966418577,15015,14445,0,false,false,false,"geckoterminal"
"GxkmaonR7D9JBSW5fATAYcng18YrFQs1Syf615sHGNbW","AO","Artificial Offspring","5dbfpDqhJPsFRsCAjwMwnG43UkhKGdZmC9qyyv7BEyDn",1771031216,38208.7375,2438049.96566239,0,0.0000612411106702092,15788,13608,0,false,false,false,"geckoterminal"
"FyHxK8RyDu6evrdE5QBUffPFqhmonyT8Z4vsN4YJcmzJ","VALENTINES","Valentine's Day","5R1CGHa5meMy6igekPirvoF45ermXRvswE1FjHtDM4Lm",1771098622,104262.0819,8001016.50889004,0,0.00014521311523489828,15037,14336,0,false,false,false,"geckoterminal"
"EydWKTJiSYpeJTFsREFWzQoeDbTc5Ce2Ghx6UEkeVJo4","minipippin","o1-mini pippin","3zJwt5Kqi9Y9MCbXWieX4n9uxZaNjDALmSZueyuGSNsx",1771084094,19748.2986,1923351.42585184,0,0.000025438273289321816,15827,13420,0,false,false,false,"geckoterminal"
"ALcXYWxueauHDDeeTA8JuwmXd4BkJfTfFhPomXfNg18k","Epstein","Epstein Slop","C7Yps1wb6XfQi2zhTvqq16Evx8M3kRHMwhErPNyCdSS2",1771119927,0.0004564680789,2055943.57853559,0,0.000005003645693015469,15519,13470,0,false,false,false,"geckoterminal"
"HLjJfurpvM4oZeE5ZKUM9RJnqk3CBzJYgKmra3aZGbQk","$SPDB","speedbeast @","9rM5u1nBE3rx65kfGWjSTiMPh5PZzzG6JxAGjfXmMonH",1771083846,106298.3547,7888109.78557997,0,0.0001015744370587599,14831,14150,0,false,false,false,"geckoterminal"
"JDHtNeBDuKAT19icWEe1Xxv7kj2rXNNfFEX3wNbZ7dQZ","1000X","1000X Likes","gEsyiuJx4W42wAHTb5bfXQcYtCuvaTSvy92ypLfqB6c",1771123343,7.897156628e-7,1880346.99521633,0,2.2317100852362148e-7,15070,13708,0,false,false,false,"geckoterminal"
"4SiDWnt323qLqk75xtEexJVaYQumEa8TK8TLh9VPCzti","INTERN","Company of Interns","ESbPZuvhMrPLgDFJQKPAKZmRtkNXDGCPupummh994f4H",1771121868,2528.2282,1887742.61254763,0,0.00022543320568431478,15579,13051,0,false,false,false,"geckoterminal"
"3UDTLdyEGKq3cNGH4n2hUj7YhjBKeDZfJivbiQHV2Rfu","MM","Monkey Money","8S4BhPqR6icTGgzAEffqRJ5G3MLa52SuLHBcxjiQfcMA",1771118279,0.109,1472259.94627099,0,0.16230316954045668,15184,13279,0,false,false,false,"geckoterminal"
"3kaeLYdk726ZcAhDSgZP63rn1MQkkZ1GreqAzzptV4EN","SERIOUS","Serious Coin","3KAQf2B9FqCgsAphV9t6nf6h35xD1xoB5rxnBKaUwSpo",1771058274,35226.1245,1367851.35175815,0,0.000029538894674802644,14538,13747,0,false,false,false,"geckoterminal"
"4ABZXWi7BGXNeJd9CMU1abvHYmtVKNgV5DtpW6JLNSEc","NVIDIA","Nvidia Official ✅","Fi4N7vasWxJnjPgHrfk719cw94FYfUeequmqFCFB9iJH",1771059053,131891.0375,10684929.4792423,0,0.0002253724958540989,14483,13787,0,false,false,false,"geckoterminal"
"28BVMGhrHX4XmwH8KGaKAsBp24CTDiGGuNjfsub8p6zu","CTF","Claim The Fees","Dv3HJu7zBFp29HoqNEnqK2igZg1KRobS3L3L6jUTonRh",1771120344,120111.6903,5134532.40042445,0,0.0001949426775232527,14465,13763,0,false,false,false,"geckoterminal"
"3MMba99pNH4xo3TDX69R2wToRjb7fKk2r8y5rMJf9Kkx","elun","elun","8SJYzJsNUrqAnefCmmiDjY7ASajpRG93yCcozQQzndAJ",1771090236,26416.4953,1802097.3183296,0,0.000017457838440401843,14082,14035,0,false,false,false,"geckoterminal"
"58GDJHGJhrRjktrDYvgpF525rdjakV8RJ4h1axjYpump","SOUP","can of soup","55hTU4tC6kKbzKwaPWjdrSoHZrYh5WB6sYw8qHrFY2A9",1771125913,42925.7882,2143640.66682808,0,0.00011937593531305749,15954,12053,0,false,false,false,"geckoterminal"
"5fFzyj6Mc7A2ECT7ae18YvTT7d6JoPiY8KWoqXzXpump","PUMPID","Valentinesmaxxing Romancegooner","2LJNW5CSwHXRQEmcLyv5YLuLPMdDcGL1aMbsbRW1dhyG",1771109948,411342.61,1484936.07,9.94,0.02586,15210,12726,0,true,false,false,"dexscreener"
"J3dtrFdvdX1ewy7y1koFSF9aVby3zC8CMgARUXMgAspB","$SHIKSA&amp;","SOLANA ALPHA WHALES @@3","AoUZhtgc2Lhhqp6Cr6T43pgW8bT1wsF2xSa7xDYdApN",1771054610,143601.274,6976722.10889335,0,0.00017967853467741943,11963,11637,0,false,false,false,"geckoterminal"
"2oLg64JwLZHwLVQCQrzgDXkDQLFpwLWnjxNhehDFfmCn","Valentines","Valentine’s Day On Sol","4ZXRGwrDt3zAdHdqAW4Ssh1D75zgyQSa6zQRnPS257Ny",1771114199,45802.558,7181691.961941,0,0.00022317894551143093,14561,13194,0,false,false,false,"geckoterminal"
"Ts8rhodMwqYgCxJcLcBD2YWDL5jNSyD6wjLTSzVpump","FEB14","Fondle Every Boobs","3GyKoyLSZ4mAqUWKyFhCiRvt3MWa16YSnr6HJbJrX7eX",1771120993,1251441.35,1012343.65,0.93,0.001818,13916,14293,0,false,false,false,"dexscreener"
"2maVp65cGzxBcEDgrNeFDK9oxvLySnn8NJoAXjtXNPeB","Aped","Pepe's Forgotten Brother","53hetGw7umU42umpNJRKS528reuNM6m44mHGaUcGy6iv",1771118885,9857.1667,1721903.76658311,0,0.00000920612167885678,14840,12459,0,false,false,false,"geckoterminal"
"H4ipNVtQv4pf9vitx2o3qp3J2wU3JrLZjwum4x8fEJzz","Google AI","Google AI","2HtPRTfQVK6XHpi3r1ScTjPepqgBWgkjgvm5PRGXLUWp",1771125676,107193.5071,3693738.04868423,0,0.00020383757562880973,21232,6043,0,false,false,false,"geckoterminal"
"2GStV8bDvvkNF3mSErWmbVdyYJnsyB9PBMHS8Tcm6GwJ","VALENTINE","Valentine's Day","BkzF11Yg11kfLeB1EJJ7dD3M4feJDbt5PSshd8taQKG8",1771051387,234512.7508,8201166.8769598,0,0.0004753362270078351,13611,13626,0,false,false,false,"geckoterminal"
"BvhSWHFFSQH1Yjf9y2NgTYJS9bZMBUJueLcbji2qK7V5","Rockstar","Rockstar Games","AtfgN3sk8K3bqr6m4SySve5x6JykWAV1G9mv74d5oVZo",1771075889,96428.7454,10409539.4103364,0,0.00011121046090387591,13928,13282,0,false,false,false,"geckoterminal"
"5mhdwLz2grsh12NiRMSUNmD7N18d4kTxcpmC895CFRkL","Horse","Horse","3gdCNpir1TLBumce2qtYaJn9SHZ6fWEWwVrG5KEccu3v",1771088948,0.0004380180064,1724635.08900037,0,0.000003009782877661442,14872,12215,0,false,false,false,"geckoterminal"
"iUHpctiHhDkjuFJhDTYUSh2WM7LpLtruJ4sfTLcdQFd","MM🔥","Monkey Money","6yBZNUp5nghFf8UxZEBNG8WXwjn7WNiJPhGd8XP76FKv",1771118338,3.7416,4609467.35532761,0,4.0371309874933e-8,19384,7537,0,false,false,false,"geckoterminal"
"8o8FfPdt7Y3FAYocpoXpWzfxmtDGuuRQBsSHiX9a1y7C","Chain","The Perfect Chain","6VCXftYv21QdkeqY82jb2m9g1k71DXQh2uUktVFvNdzZ",1771087238,69550.1985,2937033.08261018,0,0.00012066402959988261,20461,6456,0,false,false,false,"geckoterminal"
"6HjF27kJEb2Yy1VZtAAai188mSK9wPFnZXkUStWFS67X","GF","Wallet drainer","HbauXp88K2fvLT8jyQGSyZidBRAe1Aa4SnoVqWFMyrmz",1771073175,0.0004328299685,1996275.92267164,0,2.6174830261311936e-9,15056,11786,0,false,false,false,"geckoterminal"
"BjcRmwm8e25RgjkyaFE56fc7bxRgGPw96JUkXRJFEroT","IDLE","IdleMine","AEZjoUACNSpmYHHRNbfknjL8oiBDw6GhtrMm7tZgBfca",1753962595,548429.299,519012.235224372,0.445,0.0026779970581600077,13807,12927,0,false,false,false,"geckoterminal"
"HRa6sKnTyXyLHo8B8qwVdSC159THWBwYUuLXShYGVqUQ","Z李","Z李 🇺🇦 NO WAR ##1","9aBUTnpabasAVCVPa4ALQ1x66bLayBptb6PACAHCK2mR",1771115029,103018.8994,7868378.71782001,0,0.00009589974050172085,13689,12914,0,false,false,false,"geckoterminal"
"CmbDK6GqR5iyEffWDy7ghBK6oySn44P4k4onQkjtLBqd","SpaceX","SpaceX","FvCXoVjE1H1J5zUiGQdNHDiGpbK2xW4e1kb7Q7aXU3Lh",1771067251,161938.278,626466.895503377,1.888,0.007085408588570236,19327,7182,0,false,false,false,"geckoterminal"
"A211pJ1J7CkXaYDQMWzFGqVrc8UK8A8fMoALq9dspump","TRUMP2","trump2","4Lpsvn8P9rqooUHKQQRTUet4tjuGSGsFJFyCBGgR5v7p",1771120557,3921.8619,619961.902299567,2.03,0.0000022202743845361125,11090,15363,0,false,false,false,"geckoterminal"
"8ESwZdUpUfA8EmNYv9cubRMUNFiRPxNiX6fKpTYdB1Pj","CA","CA","9oXTM2NU7ANTCbkttDdJTvd3WPDHpXJZj3izxFzxsbRZ",1771079556,29255.7592,1848226.89092506,0,0.000059513930223600084,13276,12922,0,false,false,false,"geckoterminal"
"CbHZRhApuxV4Hp54UFq2Cjy23N2XcVxk1tfFAhJdVgAw","HERO","The American Hero","CiWCwbKmqm7L5oRTxNCAo3gWcPSkrAmJqHUQE6TT5ham",1771101779,105411.0395,4657876.66877082,0,0.00019826038036783235,19408,6699,0,false,false,false,"geckoterminal"
"A5Zhqn28PFsU4inzAgpGgi2A3Ep7r3bRaZzmVNJt5i2n","ape","ape this","EJLuhVRDpBMXFy5bsbWAS9X1XVwJvxASiqEAxnn4LpQv",1771112235,0.0001552512155,4735720.14114658,0,2.758772136250608e-8,19311,6780,0,false,false,false,"geckoterminal"
"AcqQzvHkh3EA5t3YkYoTsAdzjVRtGiuXFXaQG9Mupump","FACED","FACED","FnF782r5WiD12EhjkWKWmkvy2QqporoNszZnLRAx1XaH",1771103986,0,4408.76,82.64,0.000005428,78,39,0,true,true,false,"dexscreener"
"FNXVogeeLGfKtzvYN2aJAe2kZJkmNVDy6z8Tcidmpump","Asahi","アサヒ","FU8hXrZ6LCFtr8bK7j1zazxagfTEymgA6ru9EMjKvVmi",1771142567,21118.91,136536.67,79.94,0.00006861,2620,1616,0,true,false,false,"dexscreener"
"3W2Sshrh7wqfsy59g9E9oc3K2HVbFjJ2seGaE9Cypump","KYMLaunch","KnowYourMemeLaunch","4k2VgS57ak57YnntqfqoLYPXHBefHKPCjHkn8F4GC6xB",1771142131,0,24077.26,34.04,0.000004185,414,261,0,true,true,false,"dexscreener"
"C8Je7STjHeYHuPG62LRuhMGJviDQr9efZ7oihZtEpump","PLANETS","Planets","5bC1z7nhheNfWX5v3YSLU3wiMNxrhJQdayfvNy3DJqAV",1771140262,10362.34,200842.14,-56.62,0.00001639,3652,2332,0,true,true,false,"dexscreener"
"Hu4PpKo62eh8GjMY9H1kGBcuGEbiYeKSp9bE5gqQpump","XingXing","XingXing The Monkey","6hh49CTYD4cRNEe7sa1pQs9owVyE12WE54fQLFmnx6Nx",1771141724,0,69854.69,35.49,0.000004066,1009,856,0,true,true,false,"dexscreener"
"2JqbP99ckrJ6y9oT3bB75pgfnXf2eN3g5XikDmdBpump","PsyopInu","PsyopInu","FiiB6L8p7uzCqGHer9MyX9v4dAwCWAkB8FfdmsALAHG2",1771140579,3712.13,216384.5,-94.52,0.000002068,1513,1258,0,false,false,false,"dexscreener"
"GaRtGF9E9YxL5fhAUtWU8fWQbyU973c7Z3Hds5z8pump","REVERSAL","The Great Reversal","EtaSEnjPUxEkTF16aYGtrESfgKfdfrQfMLwQrRNd7GaM",1771140370,0,20351.85,-11.3,0.000002564,250,253,0,true,false,false,"dexscreener"
"FPgp3P1p3rJCSUsbiMgoS2Y2GxaeS7YCVbUqw3Popump","PIPPJUICE","PIPPINJIUCE","7Vn59g2ER3HjULAUcpXohZjsqWxhErD5AR9iNFi6U1JZ",1771140224,0,23103.28,1274,0.00003691,225,82,0,true,false,false,"dexscreener"
"Ghf6v8FZ5joVmxMSCjhgZ7LGzssCVSuCFxZLrRsUpump","eggcar","eggcar","6Rn9xomYaw3JvKqMEtaM94ogdqvRwXGvLZvwN7F4FxMv",1771140305,0,71951.18,63.02,0.000004743,1058,840,0,true,false,false,"dexscreener"
"G83vNy8rgi9V6nhWJ2nDKkukmJkEJVEyKWkrWzCkpump","ditto","Ditto","GDE2BxLn9ATCPG5iGdAqTxLZBUXHFYqECUo5Addgwvut",1771137672,0,11664.57,0,0.00003692,68,7,0,true,true,false,"dexscreener"
"2hnaAhHdLma8mKMJG9doHCYCpA6cJCgFmvaUiwmRpump","Minning","Minning","68eHqYAEPA5Pc5ghfmJpGdbA3kN7csoaQR4HKrorxkHt",1771133212,7916.48,105833.61,-44.33,0.000009419,1721,1526,0,true,true,false,"dexscreener"
"5wq43hTU9yDmBTcgfojX1sKkWSgZthUJKfoMJxy9pump","Broken","The World Is Broken","D3gBWWu1KoMDxi4VG7y2Q4T8JtzT1YbSMaY3eeHAVmkC",1771136411,0,81708.79,-5.31,0.000017,1141,890,0,true,false,false,"dexscreener"
"6cj25n9mCL5UNVtDNyVyNkto9aYEmvFPhVtxPKkjpump","MONAJUICE","MONAJUICE","ASZx8A14gdHV2zzx5sZbfc1BKWbVjGsVwkzKqvLHKaae",1771137195,3633.37,252287.13,-5.4,0.000001971,1575,1645,0,true,false,false,"dexscreener"
"pncNghMEMfQScn52zrFEUiYZtduwacoFT7BUTsJpump","X","X Money","DwaBYjApQdcMrJPRnwa3RHt5CQseN3cmSWRGRpsmZLuy",1771108606,12268.63,85059.21,9.29,0.00002341,1421,1068,0,true,false,false,"dexscreener"
"HUFtfcseksiYyRHNFr79ZgbmMkLnv3kKXmXou4cFpump","USELESS","USELESS COIN","Fy5auBNU3KzsZhpih3HEkMUKMCj4mqXpU4Hsjqp8LzGy",1771137136,9972.47,80386.76,-12.84,0.00001546,1632,1213,0,true,true,false,"dexscreener"
"fZDWDPxB6HRwTpZU5Ahbcm5P8s5x8ihvkFCbviwpump","DITTO","DITTO","7M25rSUfjxh8kKW42aj7RwVL1HqbJWq4gZAAyBqKpqBZ",1771135880,9108.48,200065.11,-49.8,0.00001276,4436,3475,0,true,true,false,"dexscreener"
"5fUiV19S4kTGSG5qoWyz3Saq95kP51yfug6wtrABpump","PENG","PENG","D8BgshNr6xijCWmDL6WxC3F5HXcnJu4sifKbRJMCHZna",1770940887,0,4482.09,7.03,0.000008639,55,51,0,false,false,false,"dexscreener"
"G57mDyoMfFDsc47v4qMQWYU1mTqAuobDjt8nbotrpump","BATTLECLAW","Battleclaw","9fGvBVsHLCifotuZJBzM32U3L2RJYGVymf9ouYkWRKGS",1771134241,0,125301.39,-9.51,0.000008407,2613,1513,0,true,true,false,"dexscreener"
"EnvfgDahohVyXFRbMZBfQ5La45BTgi8aTCA56i3bpump","BUNK","BunkerCoin","HohRzxfuYkLufFazyK19CPS9jQawcQ74GZn6UXgctYwK",1771138696,18425.83,265423.47,-18.42,0.00005076,4106,2690,0,true,true,false,"dexscreener"
"RFsbyssq6mxdnjUmbC1EgwvaD2TXHgnNGpGufuEpump","XingXing","XingXing Monkey ","BtsbJ6b5douE2gbDEoG61793JtZpVxdy1oYCNS8aeqG9",1771133506,0,29853.45,0,0.000002597,432,383,0,true,false,false,"dexscreener"
"BNf8eovbndVsnML7pTVDAj2A7aoQCb9vvndUp6uppump","Tree","ThisIsARealTree","DM9LFhjymxKbRVCr3LJupub82puVH2eaSGGWur2VDLPm",1771133885,6517.1,119963.07,-14.72,0.000006613,3540,1654,0,true,true,false,"dexscreener"
"5xNShMDxuokWJF2hpzxj9L1rWNSP3QzAnYN7E3Gspump","dopamine","dopamine coin","3VojH3BphiJ4tN3FfKj8zHwzN1Y7Mc9pvys4QVbkocgj",1771133412,0,8996.29,3.69,0.000006979,185,85,0,true,false,false,"dexscreener"
"CBhWmCL8Gkux3obLgeWiCfDQSjsR24cV1kehksHgpump","EXHORSE","Exploding Horse","8WHQspLbfvSkNEYdJAQ5ZTvd6HZZQtDn3cR9Dv8P5D9w",1771132787,9784.79,291216.19,-57,0.00001435,4407,3400,0,true,false,false,"dexscreener"
"G9YU3K1MiPTv7Krui5omkPBPP21GChPPE3c9izRKbonk","SAFEMOON","SafeMoon","D4uLnTjx6vATHqVym9fLt6TrgmsXcJLzNtp9rtDU4oGE",1770677936,33047.2,54983.38,5.15,0.0001054,680,506,0,true,true,true,"dexscreener"
"4X5Yg8xwwyLkuxjkaRzsiXUVnE6bAvkqn1ePgdbWpump","onlineWar","SEAblings vs SOKOR","8q8kRYLMfrWoChEB6VVudiB8akbGx1GQvxamztx5vXiP",1771028757,13603.65,76798.33,-4.63,0.00002823,1050,829,0,true,false,false,"dexscreener"
"AK6r5GzVq155toFcwNj6HqwLTdUBQB9i3Ld3zsnZpump","HALF","Half coin","2rTQBjBd9wPEZprrVfFi6wxZXsKMtWYwPJXuu1uMTz6B",1771131193,19059.25,387927.56,-40.58,0.00005458,5704,3874,0,true,false,false,"dexscreener"
"4CvZxTW67K8Eue5DSoe2NuCmKhYJCaAaWNcroVixkbyF","Horse","Horse","4bv8859NJwwmjcsnfHxEc8F87RA2bnsxD6ngcFADrS6v",1771088984,7265.03,158182.26,30.47,0.000008184,3253,2341,0,true,true,true,"dexscreener"
"9FYZMBAAQZxjSiYvPnWrgrNeC65YZEhq8xjcozwTpump","peppen","Peppen","urYCf1yUrbYeCsbNFYzbqqGpRPt35FuxVRT1uK1XWit",1771078172,6721.88,83811.47,9.19,0.000007045,1426,1142,0,true,true,false,"dexscreener"
"BtnCuSSnSVPSADqLepzPeCx4XkM4NgQSMuD1x4Mbpump","assfish","Ass Eating Fish","C9abRLp11wRdXbMG4ytxd212utBXWt5SpKbxDPFrADJa",1771127367,14478.38,374031.71,6.57,0.00003094,5431,3737,0,true,false,false,"dexscreener"
"CZV1Z24oDCDodMUA5saUfDy7T2kE7YxSid2JEbDopump","HAIL","Hail Mary","9vqnh13X4DzMq8evJps5XZaELqg8E7V7S92efmgo1J5B",1770404007,27111.89,59077.93,-3.04,0.0001011,6172,3957,0,true,true,false,"dexscreener"
"H21LXsjL5UHhbDNHU2wgL4HSceMwqyb6LAuf5hqxpump","PERMALATOR","Permalator","7ALMiih7FzTHCNAcDfnWNF4SAW6LmJsLp6enhfZ8Fo4h",1771121363,13458.64,148795.07,8.53,0.00002775,2164,1694,0,true,true,true,"dexscreener"
"EZCRAXUB4X8vRqqTW8Xofaei7QHDyBJDGVseZdNQPoDK","YEM","Yemeno","EhBikXifisL5NRchCHhdMPAeh47JgbUevaVSzdKRz1Xm",1771126969,420.17,1869.62,-10.76,4.971e-7,136,94,0,false,false,false,"dexscreener"
"BGSkN7ecC8yV5TZCzHRwaW4X2zt3bdL9sezpRJ68pump","INTERN","Company of Interns","ENLugpLBLjMSxQk5n4XHyhjXk67knBeeUB5rb1mj3y1h",1771122159,15288.47,374942.22,2.97,0.00003462,5249,3781,0,true,true,false,"dexscreener"
"Bq9D4BbhVR4kL1qSdsYpQ5JM59q2LzUYzv7zFA1epump","RATHBUN","MJ Rathbun","J4h4vRvz3H9sfJqhXBnahkN3EUc2x5UtMpRp4NiRQkTD",1770935804,38571.92,370404.28,8,0.0001365,3061,2593,0,true,false,false,"dexscreener"
"9XEDDKKvqB7hgx1efvuJbb5hF2rn3nENRZk6woNspump","KITTY","Roaring Kitty","94fGcumEp8FDRqXZZ9eDex4WWKR7qnzLPDdr7RaBsgeY",1769430083,10963.44,26974.55,10.83,0.00001537,542,441,0,true,true,false,"dexscreener"
"9JErKCoJX7nmMsYvicoZfEdTdW1qiF9oeocHWyKLmoon","NEXGENT","Nexgent AI","BgGh7SZErBQbrgB1nhbnvcnk6jDXTH9pw8h3nvaRtazw",1751661648,134061.25,10986.13,-2.88,0.0005206,67,43,0,true,true,true,"dexscreener"
"5qKPEeunXdGTizv3XncFfaDue2E4R6MBdezv7acCpump","Unvexed","Unvexed","BbsvekwobWvaRe1aQDPesxLACwU5BXDYb4qTSPPQpBxP",1771109513,0,2909.6,0,0.000002836,58,39,0,false,false,false,"dexscreener"
"5m4xJfXPzFiYSL24x56MJt1ULZePbGnemXFLRMoWpump","whalepin","whalepin","8kkFGqaHZRFvs36SEHEM9oXiJ6WJyYkgkFiVR1ttUPmD",1771117179,0,3521.28,2.98,0.00000382,503,233,0,false,false,false,"dexscreener"
"F79NNku6XPApkNiPN6MHuW6VxVNddVEjF7YN86sNmngc","AI","Pump","AR4CPaPG3vnafPmuQmTiCWpJErn66UvtECa1T5GgYc4m",1761052020,14837080.27,76.16,0,0.003709,1,1,0,false,false,false,"dexscreener"
"6Jc7JsWnjLMvpwJ1yaRacH75v91LnAjhpLkJ8FdQ35i7","PUMP","Pump.fun","6qic3SjE8WAEb16Z3CjZ9pNopfofhZDhPgms5UrwZqxP",1752171966,686954939.7,3.99,0,0.006879,1,1,0,false,false,false,"dexscreener"
"8FtafPHhmYVtKQYrbNs4ZSS2Hwykw5dJ3t1JtGsC5yBx","PUMP","Pump.fun","9ww15CeHWHuApsr3a2YsU3iLk3VsWwBQfp9RzbpVaiPH",1758179857,834268150.73,3.99,0,0.008352,1,1,0,false,false,false,"dexscreener"
"DRLNhjM7jusYFPF1qade1dBD1qhgds7oAfdKs51Vpump","SOL","Solana","HJeeFxJ327MP8HnmfeFb1fvR7ZH6VvkjkmYwEXYyqXYb",1770300390,2125.45,184.21,0,0.0000804,4,24,0,true,true,false,"dexscreener"
"3j92g6mygEzuQ25Atdy8xPsScH7hsn33PjH31ZqP61Rg","MEME","MEMEcoin","26hq83ubjaxGmcMTbGQqrWMUrtwg92EeJgFUYd7zKvUH",1755946507,8910662.52,20050.2,0,0.004989,2,4,0,false,false,false,"dexscreener"
"AMRVrGW1acxsiiCP4kKQtLNLgm9bdTRPU7nM5yGET1EM","MEME","Memecoin","56GUb2n76ZNEukwoaJ11f6Q91ZtezXj5WdUAFd8xnmUa",1760031387,161147209.48,3.99,0,0.00235,1,1,0,false,false,false,"dexscreener"
"2ESXeCDXA7yzLWyqCdpWhFWz2ts43dNiij4PMm6FtByJ","MEME","TRUMP MEME (trumpmeme.net)","oz4s74SJD4WTkJgxTQxkk7ap4ELMKbaAaAGuoVqdXZP",1737357734,277102990.09,3.99,0,0.0005056,1,1,0,false,false,false,"dexscreener"
"7cyAGa4XsNDnSgnFuwmVFgp9JGqZoZYkiVyFPSke9CuP","MEME","MOST ELEGANT MONKEY EVER","8yP8vN47fEBmoLKBdp7mwSwT4emdyrwu7Qd7xMc83RqL",1731683636,21303.87,109.2,0,0.00004967,1,1,0,true,true,true,"dexscreener"
"Bn46cLSasTPWhwHLGySRsKtoGhj5S2tJiQPJAdbVpump","MEME","MEME","2JUKjUY3STDwBt45dsvUqcUichroJHTKnj96YascSBra",0,0,71.63,0,0.0000042,17,10,0,false,false,false,"dexscreener"
"39Mzpdw7NDGiXmZZGWiCdR6Nzoc7muWuYkPsVDV4pump","MPX6900","MEME","4NpWNtKDQPEH4P8w95SEWjvdzagR5zTY7TJvrtFrZM2k",1728454724,10463.25,69.33,1.06,0.000008083,68,49,0,true,true,true,"dexscreener"
"HFX7HUQUYQ6iUD1PCb8QongZLr2GvNPWqHHH2idipump","MEME","MEME","DejknqWmQPe1MxauSWEu6ctU551tZRJpnUMiJDMXisaV",1733849945,3610.64,1,0,0.000001909,0,1,0,true,true,true,"dexscreener"
"8twWpeRjECVV2vGrWEpf2maX28CjpbscuFztk9LkBAGS","MEME","Meme","8we8P54pw9pNwkDwMryem7U98VUFxstkdDqMsSwAuMGf",1769033735,2950.4,17.13,0,0.00000172,1,0,0,true,true,false,"dexscreener"
"85ymfLLfeyYA9wV1PorpLBW1pprWfPgnm3cMEx5ppump","meme","1 meme can change your life","HrB22pZE3CEbKpdWuBvjFYyMX4cjam8xbkHo5hocspUD",1767483671,7335.03,44.93,-0.89,0.000005436,11,5,0,true,false,false,"dexscreener"
"DrZ58EbBvC3XxbPdy6xwuUe8NzHAzQBDD2ypnMWmhpaA","MEME","MEME","6ejAbjGG5yRvQEDW6kpy3RyYuQWpE9Rpxi9sXxUKcTc3",1768692056,459.96,59.23,0,0.00001076,7,13,0,false,true,false,"dexscreener"
"9sjdR5pVYKVbkSALTG1CYhaq1gKxayJqo35sskm8bj4D","MEME","MEME","AXWzPzJGQZmBDFEVdhdtuDP9GXL4PppaM43oN5zcLyN",1744668047,6247.43,52.72,0,0.000004655,0,1,0,true,true,false,"dexscreener"
"hUxoKHEJ1PGCEr9zjRrbCtsDu7b6boZvTrs13Cnxfun","MEME","#meme","H8ameQ5sUCTBvtjdun8GmoEVpJW1od7HC94Ci6CMPqv8",1769436761,5260.58,251.24,0,5.1,0,1,0,false,false,false,"dexscreener"
"13JnQXUuEbgoZa4WSWdkd7Mo2uhAt8HWiE3gjUxUpump","meme","me vs me","BRJ6ZbPG5FRgJQJLQJRiDrPAAXa6uF1Nnw9VitZUC1AM",1770438789,3285.07,21.23,0,0.000001681,0,2,0,true,false,false,"dexscreener"
"7J6si2i3ynFEFb7SAvjqjioR7VasVcwVisGZo78Upump","MEME","This Is Not A","4mFMPX8pRkWTdNTNkF9eqwNEGW3CXWXdZfoz4siKQehT",1770690611,3078.33,1.86,0,0.000001543,0,2,0,true,true,false,"dexscreener"
"FFN5SQGi6GHBrd7f5CSzzc7njPQTT6bdedYHmuS6pump","MEME","Meme Royale","HVA6sRFjVQhnU3MRfCH5yajvu9vKDyc6HKQXvFodm99t",1769538784,3071.6,1.54,0,0.000001545,0,1,0,true,true,false,"dexscreener"
"B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B","Pepe","Pepe","FCEnSxyJfRSKsz6tASUENCsfGwKgkH6YuRn1AMmyHhZn",1716658709,147806.61,14019.16,1.49,0.000304,70,140,0,true,false,true,"dexscreener"
"F9CpWoyeBJfoRB8f2pBe2ZNPbPsEE76mWZWme3StsvHK","PEPE","Pepe","4YcwqxR7eoH29rF2G7U9YmtzCt1n7tyHcywg3Emif85s",1674311403,61970.25,1238.34,-1.12,0.0002003,36,11,0,true,true,true,"dexscreener"
