mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source,score,score_bonding,score_holders,score_social,score_liquidity,vol_liq_ratio,age_hours
"3h6etZiVHhjgGGFvpHuAYPbzNx7gY1YutE4c1CFYpump","INU","In U ","HvPMgdSXGJbQ3k8JU5DnhQ9FbXFi4RmNE9PYtJa8GmFx",1771089665,0,3021.94,0,0.000002465,29,28,0,false,false,false,"dexscreener",51,13,13,0,25,0,37
"FAborjDrsrdx7xnoEYTtJuJd8QAbHBZkaq4CYgENpump","EAGLE","the eagle","6JZfJTRpSqYRp1z4Lh7dSAdirWe1T4VZNsASEWdhkaB8",1771081576,0,2716.52,0,0.00000244,19,19,0,false,false,false,"dexscreener",51,13,13,0,25,0,39.3
"Ge4h1pLsjwLvCf5zNocaxjzoQBV6RQKxbhYPFDGGpump","INU","In U","5bTLLcG58MmfKXDw5QaTqffffWPSVQqYfEdUUgjntCpu",1771060962,0,2623.49,0,0.000002405,28,26,0,false,false,false,"dexscreener",51,13,13,0,25,0,45
"4qfq3GKg4mqQd7rAnuAChR24Vep9RqUpKjZXETampump","INU","In U","7hdc4U3Sr5kA6LZ3W6f2WxD9ciRSzFSb45dj4Yxw2uHk",1771078813,0,2267.01,0,0.00000243,16,17,0,false,false,false,"dexscreener",51,13,13,0,25,0,40
"Eu43GdoRq5sfuKtos8aU7YKd2XbSeTRUGi4fi4M8BAGS","INU","IM NOW USELESS","EzbzaBdkoQxJLF7C8opYJNAQpSET1eJ39Bi97WJ5sVzo",1771060104,0,2158.52,0,0.000002503,11,11,0,false,false,false,"dexscreener",51,13,13,0,25,0,45.2
"CgMV1EFcvogtu5RQfTGC9wXBGUgWmd17iRnWyj7Apump","INU","In U","ChZyaqgygGdkYr6u46jHK2tKFntbtAUR2ZZUaLTwkFfa",1771082724,0,1690.32,0,0.000002502,12,12,0,false,false,false,"dexscreener",51,13,13,0,25,0,38.9
"BD7J2Qgj6ah4UFt5kexq4WfkjvYmM8VcmMzxAdBUpump","inu","inu in u","CHvFjqzGRXUkTqhYhmgYRWgn4md47fLLTKJyfae17Q1m",1771070881,0,1686.87,0,0.000002438,11,11,0,false,false,false,"dexscreener",51,13,13,0,25,0,42.2
"Cic69brY6uoRYBWqEMtviLR5t8xc4Wgr4oZdqmNPpump","Rocket","RLCS","Cd6BszZoPkYjuUb7FqJ8yuPJLVuhkcWWQDqVisZmqpLJ",1771110955,0,1397.41,0,0.000002597,13,12,0,false,false,false,"dexscreener",51,13,13,0,25,0,31.1
"3ittWvmXCy8z4LdPALkbnnn7QYGUH3xrVnfUfpQNpump","SNIP","American Sniper","BAQXAv14xVKiimLd4gaYwW3w1EKwdKc3uMer5Pcej1zD",1771099157,0,673.12,0,0.000001044,31,29,0,false,false,false,"dexscreener",51,13,13,0,25,0,34.4
"5eopKSipkqGt4dcyiM7XcfN2SwzNG4yVvKAvkpNocztc","HYPER","Bitcoin Hyper","3Qhxz6WoMpXcB2q9fSj5pa6Hu75TGqMUiifTfgJkCoby",1771075358,0,34115.13,0,0.000005701,74,12,0,false,false,false,"dexscreener",50,19,6,0,25,0,41
